Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66926000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66926000;2;01/02/2022;;1;1;"103,1896";"38,3198";"57,8159";1;23;1;1;1;;;"103,1896";"103,1896";"89,2716";"83,4638";"72,3031";"68,5433";"77,2495";"79,4879";"65,3821";"53,319";"49,0417";"47,6465";"46,2668";"56,7398";"48,1098";"44,9027";"45,3557";"46,725";"51,8781";"44,002";"40,905";"39,1744";"38,3198";"47,1849";"43,5543";"39,6043";"43,1083";"50,9258";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
66926000;2;01/01/2022;;1;1;"213,6934";"34,9745";"59,5189";1;25;1;1;1;;;"213,6934";"152,867";"98,8722";"66,9555";"58,2307";"55,2638";"60,2415";"63,3065";"55,2638";"56,7398";"55,7542";"54,2881";"51,8781";"49,0417";"45,3557";"41,781";"39,1744";"37,8953";"37,0516";"37,0516";"41,3421";"39,1744";"37,4725";"36,2153";"34,9745";"56,7398";"38,3198";"41,3421";"49,0417";"70,6824";"69,0757";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/12/2021;;1;1;"179,1888";"40,4696";"67,2617";31;16;1;1;1;;;"56,7398";"59,2329";"85,1904";"84,0378";"77,8068";"73,3915";"69,0757";"64,8608";"61,2567";"55,7542";"53,319";"50,9258";"48,5749";"45,8104";"43,5543";"40,4696";"64,3411";"78,3656";"71,7613";"62,2784";"59,7364";"56,7398";"52,837";"50,9258";"47,6465";"45,3557";"53,8027";"73,938";"94,0249";"124,1714";"179,1888";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/11/2021;;1;1;"88,6841";"34,5646";"53,6258";27;10;1;1;1;;;"51,4011";"47,6465";"44,4515";"42,6641";"40,905";"39,6043";"38,3198";"36,6325";"35,7999";"34,5646";"64,8608";"79,4879";"73,3915";"67,4832";"63,823";"60,7483";"57,2352";"53,8027";"51,4011";"48,5749";"46,2668";"44,4515";"43,1083";"41,781";"40,0361";"63,3065";"88,6841";"80,6163";"67,4832";"60,2415";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/10/2021;;1;1;"93,4256";"20,4142";"38,7767";25;4;2;2;2;;;"20,7495";"20,7495";"20,7495";"20,4142";"20,7495";"21,0869";"22,8049";"24,2162";"24,2162";"25,2958";"29,4066";"35,3863";"31,3526";"30,5685";"44,002";"55,2638";"45,3557";"37,0516";"32,1443";"30,5685";"30,5685";"30,1792";"29,7919";"34,5646";"93,4256";"70,6824";"77,8068";"69,6097";"62,2784";"57,2352";"53,8027";2;;;;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/09/2021;;1;1;"26,7631";"20,4142";"21,5998";1;15;2;2;2;;;"26,7631";"24,574";"22,8049";"21,7679";"21,4264";"21,4264";"21,0869";"20,7495";"20,7495";"21,0869";"22,1115";"22,1115";"21,7679";"21,0869";"20,4142";"21,4264";"23,1547";"22,4572";"21,0869";"21,0869";"20,7495";"20,7495";"20,4142";"20,4142";"20,7495";"20,7495";"21,0869";"21,0869";"21,7679";"21,0869";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;2;2;2;
66926000;2;01/08/2021;;1;1;"27,5086";"20,4142";"23,9942";31;26;2;2;2;;;"25,6596";"26,0255";"26,0255";"25,6596";"25,6596";"25,6596";"25,6596";"25,2958";"24,574";"23,5065";"23,8603";"24,2162";"24,2162";"24,574";"24,574";"24,2162";"23,8603";"23,5065";"22,8049";"22,4572";"22,1115";"21,7679";"21,4264";"20,7495";"20,7495";"20,4142";"20,4142";"23,5065";"26,0255";"27,1349";"27,5086";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/07/2021;;1;1;"33,7504";"25,2958";"28,0412";1;24;2;2;2;;;"33,7504";"33,7504";"33,3461";"32,9436";"32,543";"31,7475";"30,5685";"29,4066";"28,262";"27,1349";"26,3933";"26,0255";"26,0255";"26,0255";"25,6596";"26,3933";"27,5086";"27,1349";"26,7631";"26,3933";"26,0255";"25,6596";"25,6596";"25,2958";"25,6596";"27,1349";"27,8843";"27,8843";"27,5086";"26,7631";"26,0255";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/06/2021;;1;1;"58,731";"27,8843";"34,7159";11;3;2;2;2;;;"28,6416";"28,262";"27,8843";"29,0231";"30,1792";"29,7919";"32,1443";"34,9745";"37,8953";"48,1098";"58,731";"55,7542";"52,837";"44,002";"35,7999";"34,1566";"33,3461";"32,9436";"32,9436";"32,543";"32,1443";"31,3526";"30,5685";"30,1792";"29,7919";"29,4066";"28,6416";"28,262";"29,0231";"32,1443";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
66926000;2;01/05/2021;;1;1;"49,9803";"27,1349";"31,3022";24;21;2;2;2;;;"29,7919";"30,1792";"30,9596";"31,3526";"31,3526";"30,9596";"30,5685";"30,1792";"29,7919";"29,7919";"29,4066";"29,4066";"29,4066";"29,4066";"29,0231";"29,0231";"29,0231";"28,6416";"28,262";"27,5086";"27,1349";"29,7919";"43,5543";"49,9803";"39,6043";"34,1566";"32,1443";"31,3526";"30,5685";"29,0231";"29,0231";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/04/2021;;1;1;"47,1849";"30,1792";"37,9369";24;30;2;2;2;;;"38,3198";"37,4725";"37,0516";"36,2153";"35,7999";"35,3863";"35,3863";"35,3863";"36,2153";"35,7999";"34,5646";"36,6325";"42,2217";"44,002";"40,905";"37,8953";"37,8953";"40,4696";"41,3421";"38,3198";"38,7462";"42,2217";"42,6641";"47,1849";"46,725";"37,0516";"33,3461";"31,7475";"30,9596";"30,1792";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
66926000;2;01/03/2021;;1;1;"89,2716";"38,7462";"57,0071";7;31;2;2;2;;;"57,2352";"52,3567";"53,8027";"70,1452";"76,6937";"78,3656";"89,2716";"73,3915";"62,7916";"56,2462";"50,4522";"46,725";"44,9027";"46,2668";"49,0417";"52,837";"65,3821";"76,6937";"72,8465";"62,7916";"57,7321";"54,7751";"52,837";"54,2881";"54,7751";"49,5102";"44,4515";"42,2217";"40,4696";"39,1744";"38,7462";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/02/2021;;1;1;"354,3972";"39,1744";"74,3531";17;11;1;1;1;;;"57,2352";"54,7751";"51,8781";"59,2329";"78,3656";"62,7916";"51,4011";"45,3557";"44,002";"40,0361";"39,1744";"69,6097";"69,0757";"53,319";"85,1904";"154,8919";"354,3972";"134,3289";"84,0378";"66,4294";"59,2329";"55,7542";"53,319";"50,9258";"49,0417";"51,8781";"55,7542";"50,4522";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
66926000;2;01/01/2021;;1;1;"123,2688";"32,1443";"64,0289";21;4;1;1;1;;;"57,2352";"38,7462";"35,7999";"32,1443";"40,4696";"40,0361";"56,7398";"77,2495";"64,3411";"54,7751";"40,905";"36,2153";"40,905";"42,2217";"79,4879";"67,4832";"80,6163";"83,4638";"62,7916";"72,3031";"123,2688";"117,2136";"92,8278";"75,5868";"70,1452";"63,823";"59,7364";"84,0378";"72,3031";"62,7916";"59,2329";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/12/2020;;1;1;"76,1395";"25,2958";"34,3029";31;1;1;1;1;;;"25,2958";"44,002";"34,9745";"30,5685";"36,6325";"48,1098";"45,3557";"34,5646";"31,7475";"30,5685";"30,1792";"29,7919";"29,0231";"28,262";"33,3461";"30,5685";"29,7919";"34,5646";"31,7475";"28,6416";"28,262";"32,543";"32,543";"30,9596";"30,9596";"30,9596";"27,8843";"26,7631";"26,7631";"51,8781";"76,1395";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/11/2020;;1;1;"54,7751";"25,2958";"33,1197";17;29;1;1;1;;;"46,2668";"34,5646";"32,1443";"30,1792";"28,6416";"27,5086";"27,5086";"26,7631";"26,7631";"26,0255";"37,4725";"32,543";"31,7475";"44,002";"37,4725";"44,4515";"54,7751";"43,1083";"45,8104";"39,1744";"33,7504";"30,9596";"29,0231";"27,1349";"26,7631";"26,3933";"26,0255";"26,0255";"25,2958";"25,2958";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/10/2020;;1;1;"82,3202";"20,4142";"29,5726";30;14;1;1;1;;;"23,1547";"23,1547";"23,1547";"23,1547";"22,8049";"22,8049";"22,4572";"21,7679";"21,7679";"21,7679";"21,4264";"21,4264";"21,0869";"20,4142";"22,1115";"27,5086";"32,543";"31,3526";"30,5685";"29,0231";"28,262";"29,7919";"30,5685";"31,3526";"30,1792";"29,0231";"29,7919";"34,1566";"36,6325";"82,3202";"71,2211";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/09/2020;;1;1;"28,262";"23,1547";"24,7454";22;16;1;1;1;;;"26,3933";"26,0255";"26,0255";"26,0255";"26,0255";"26,0255";"25,2958";"25,2958";"25,2958";"24,9339";"24,9339";"24,9339";"24,574";"24,2162";"23,8603";"23,1547";"23,1547";"23,1547";"23,1547";"23,1547";"23,5065";"28,262";"27,5086";"26,3933";"24,9339";"23,5065";"23,1547";"23,1547";"23,1547";"23,1547";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/08/2020;;1;1;"31,3526";"26,7631";"28,469";22;30;1;1;1;;;"30,1792";"29,7919";"29,7919";"29,4066";"29,0231";"28,6416";"28,262";"28,262";"28,262";"27,5086";"27,5086";"27,5086";"27,5086";"27,5086";"27,5086";"27,5086";"27,5086";"27,5086";"27,1349";"27,5086";"29,0231";"31,3526";"31,3526";"30,9596";"30,1792";"29,0231";"28,262";"27,5086";"27,5086";"26,7631";"26,7631";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/07/2020;;1;1;"41,3421";"30,1792";"33,691";1;25;1;1;1;;;"41,3421";"39,1744";"37,4725";"37,0516";"36,6325";"36,2153";"35,7999";"35,3863";"34,5646";"34,5646";"34,5646";"34,5646";"34,1566";"34,1566";"34,1566";"34,1566";"33,7504";"33,7504";"33,3461";"32,9436";"32,1443";"31,3526";"31,3526";"30,5685";"30,1792";"30,1792";"30,1792";"30,1792";"30,1792";"30,1792";"30,1792";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/06/2020;;1;1;"54,2881";"35,3863";"42,4023";4;25;1;1;1;;;"44,9027";"44,002";"49,9803";"54,2881";"51,4011";"47,1849";"45,3557";"44,9027";"44,4515";"44,002";"43,1083";"42,2217";"40,905";"39,1744";"38,7462";"38,7462";"38,3198";"37,8953";"37,8953";"37,8953";"37,4725";"37,0516";"36,6325";"36,2153";"35,3863";"35,7999";"40,4696";"50,9258";"50,9258";"45,8104";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/05/2020;;1;1;"327,7253";"32,9436";"66,1493";14;5;1;1;1;;;"34,5646";"34,1566";"33,7504";"33,3461";"32,9436";"35,7999";"53,319";"49,0417";"41,781";"38,3198";"37,0516";"44,002";"196,0414";"327,7253";"141,9807";"106,3167";"71,7613";"62,2784";"56,2462";"52,837";"50,9258";"49,5102";"59,2329";"65,905";"56,7398";"50,9258";"49,0417";"47,6465";"46,725";"45,8104";"44,9027";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/04/2020;;1;1;"92,2314";"34,5646";"46,7241";15;30;1;1;1;;;"54,2881";"49,0417";"44,4515";"40,905";"39,6043";"38,3198";"55,7542";"77,8068";"59,7364";"46,725";"42,6641";"40,4696";"39,6043";"70,1452";"92,2314";"60,2415";"48,1098";"44,4515";"42,6641";"40,905";"40,0361";"39,6043";"38,7462";"37,8953";"37,0516";"37,0516";"37,0516";"36,2153";"35,3863";"34,5646";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/03/2020;;1;1;"97,0435";"39,6043";"52,4386";1;28;1;1;1;;;"97,0435";"89,8606";"83,4638";"71,7613";"57,2352";"54,2881";"53,319";"50,9258";"49,0417";"47,6465";"46,725";"46,2668";"45,8104";"45,8104";"44,4515";"44,002";"45,8104";"44,9027";"44,4515";"47,1849";"48,1098";"53,8027";"55,7542";"52,837";"46,725";"44,002";"41,3421";"39,6043";"43,1083";"42,6641";"47,6465";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/02/2020;;1;1;"192,6071";"52,3567";"93,4879";13;11;1;1;1;;;"91,6365";"117,2136";"119,6932";"65,905";"62,7916";"81,7507";"72,8465";"78,3656";"85,7689";"62,2784";"52,3567";"124,1714";"192,6071";"128,7363";"85,7689";"72,8465";"65,905";"61,2567";"59,2329";"80,0513";"90,4511";"109,4793";"94,6257";"67,4832";"61,7667";"92,2314";"183,6049";"131,517";"118,8079";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66926000;2;01/01/2020;;1;1;"77,8068";"42,2217";"58,5544";10;23;1;1;1;;;"62,7916";"62,2784";"63,823";"63,823";"52,837";"71,2211";"70,6824";"66,9555";"63,3065";"77,8068";"72,8465";"69,0757";"66,9555";"63,3065";"59,2329";"56,7398";"54,7751";"52,3567";"48,5749";"45,8104";"44,4515";"43,1083";"42,2217";"64,8608";"64,8608";"55,7542";"50,9258";"49,0417";"47,1849";"45,8104";"61,7667";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/12/2019;;1;1;"92,2314";"34,1566";"51,5174";6;2;1;1;1;;;"36,6325";"34,1566";"40,0361";"41,3421";"46,2668";"92,2314";"78,926";"52,3567";"51,8781";"64,3411";"64,3411";"54,2881";"51,4011";"49,9803";"47,6465";"44,9027";"42,6641";"62,7916";"66,4294";"60,7483";"57,7321";"54,7751";"52,837";"50,9258";"47,6465";"45,3557";"43,1083";"40,4696";"37,4725";"36,6325";"46,725";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/11/2019;;1;1;"47,1849";"26,7631";"31,855";29;1;1;1;1;;;"26,7631";"26,7631";"29,0231";"29,0231";"27,5086";"26,7631";"30,9596";"38,7462";"38,3198";"33,3461";"32,543";"31,7475";"31,3526";"32,9436";"37,4725";"39,1744";"34,1566";"30,5685";"30,5685";"29,7919";"29,0231";"28,262";"28,262";"28,262";"28,262";"28,262";"27,5086";"31,7475";"47,1849";"41,3421";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/10/2019;;1;1;"40,905";"26,7631";"30,1965";21;2;1;1;1;;;"27,8843";"26,7631";"26,7631";"27,8843";"27,5086";"27,5086";"29,7919";"27,5086";"30,9596";"30,5685";"29,7919";"28,6416";"28,262";"28,262";"28,262";"35,7999";"32,543";"30,1792";"30,5685";"37,8953";"40,905";"35,3863";"33,7504";"32,543";"30,1792";"28,6416";"29,4066";"29,0231";"28,262";"27,8843";"26,7631";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/09/2019;;1;1;"35,7999";"26,7631";"29,4344";27;19;1;1;1;;;"30,1792";"32,543";"34,1566";"33,7504";"33,3461";"31,3526";"30,5685";"30,1792";"29,7919";"29,7919";"29,0231";"28,262";"27,8843";"27,8843";"27,5086";"27,5086";"27,1349";"27,1349";"26,7631";"26,7631";"26,7631";"26,7631";"26,7631";"26,7631";"27,1349";"30,5685";"35,7999";"31,7475";"30,1792";"29,0231";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/08/2019;;1;1;"34,1566";"30,5685";"31,973";1;27;1;1;1;;;"34,1566";"33,7504";"33,7504";"33,7504";"33,3461";"33,3461";"33,3461";"32,9436";"32,9436";"32,9436";"32,543";"32,543";"32,1443";"32,1443";"32,1443";"31,7475";"31,7475";"31,3526";"30,9596";"30,9596";"30,9596";"30,9596";"30,9596";"30,9596";"30,9596";"30,9596";"30,5685";"30,5685";"30,5685";"30,5685";"30,5685";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/07/2019;;1;1;"54,7751";"34,5646";"38,9721";6;31;1;1;1;;;"40,4696";"39,6043";"38,7462";"40,0361";"52,3567";"54,7751";"45,8104";"40,905";"39,6043";"39,6043";"39,6043";"39,6043";"38,7462";"38,3198";"37,8953";"37,8953";"37,8953";"37,8953";"37,8953";"37,0516";"37,0516";"37,0516";"36,6325";"36,2153";"35,3863";"35,3863";"35,3863";"35,3863";"35,3863";"34,9745";"34,5646";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/06/2019;;1;1;"47,1849";"36,2153";"40,9378";28;25;1;1;1;;;"44,9027";"44,4515";"44,002";"44,002";"44,002";"43,5543";"43,1083";"42,6641";"42,2217";"41,781";"40,905";"40,4696";"40,4696";"39,6043";"39,6043";"39,1744";"38,7462";"38,3198";"37,8953";"37,8953";"37,4725";"37,0516";"36,6325";"36,6325";"36,2153";"36,2153";"42,6641";"47,1849";"47,1849";"43,1083";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/05/2019;;1;1;"91,6365";"44,9027";"55,4919";4;30;1;1;1;;;"59,2329";"54,2881";"82,3202";"91,6365";"85,1904";"69,6097";"63,3065";"60,7483";"58,731";"57,7321";"55,7542";"54,7751";"54,2881";"55,2638";"53,319";"52,3567";"51,4011";"50,4522";"49,5102";"49,0417";"48,5749";"48,1098";"47,6465";"47,1849";"46,725";"46,2668";"45,8104";"45,8104";"45,3557";"44,9027";"44,9027";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/04/2019;;1;1;"161,0507";"49,0417";"68,606";23;14;1;1;1;;;"55,7542";"53,8027";"53,319";"61,7667";"62,7916";"101,9489";"81,7507";"65,3821";"56,7398";"55,7542";"53,319";"52,3567";"50,9258";"49,0417";"52,3567";"55,7542";"52,3567";"49,9803";"49,5102";"50,9258";"49,0417";"97,0435";"161,0507";"141,9807";"114,6131";"76,1395";"64,3411";"59,7364";"62,7916";"65,905";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/03/2019;;1;1;"242,3205";"57,7321";"95,4186";1;31;1;1;1;;;"242,3205";"157,9555";"117,2136";"81,1827";"81,7507";"82,3202";"84,6133";"73,3915";"81,7507";"84,6133";"80,6163";"92,8278";"89,2716";"72,8465";"85,7689";"125,987";"106,3167";"97,6516";"85,1904";"77,8068";"183,6049";"130,5866";"97,0435";"77,8068";"79,4879";"72,8465";"65,3821";"59,7364";"64,3411";"68,0124";"57,7321";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/02/2019;;1;1;"178,0936";"40,905";"66,7387";27;5;1;1;1;;;"48,5749";"46,2668";"45,3557";"42,6641";"40,905";"44,4515";"47,1849";"45,3557";"43,5543";"43,1083";"68,5433";"58,2307";"53,8027";"86,349";"102,5685";"122,3697";"85,7689";"73,3915";"61,7667";"55,7542";"52,837";"50,9258";"57,7321";"50,9258";"49,0417";"63,3065";"178,0936";"149,856";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
66926000;2;01/01/2019;;1;1;"91,6365";"44,002";"60,3152";1;17;1;1;1;;;"91,6365";"74,486";"67,4832";"65,905";"62,2784";"63,3065";"64,3411";"67,4832";"70,6824";"56,2462";"51,8781";"49,5102";"54,2881";"48,5749";"46,725";"45,3557";"44,002";"58,2307";"61,7667";"57,7321";"55,7542";"49,0417";"46,725";"58,2307";"61,2567";"70,1452";"65,905";"85,7689";"66,4294";"56,2462";"52,3567";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/12/2018;;1;1;"78,926";"37,0516";"50,1279";31;22;1;1;1;;;"70,6824";"59,7364";"56,7398";"53,8027";"49,5102";"47,6465";"46,2668";"44,4515";"43,1083";"41,781";"40,905";"39,6043";"40,4696";"43,1083";"40,4696";"39,6043";"40,905";"39,6043";"39,6043";"38,7462";"37,8953";"37,0516";"41,3421";"64,3411";"75,0356";"62,7916";"56,7398";"60,7483";"53,8027";"68,5433";"78,926";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/11/2018;;1;1;"179,1888";"44,9027";"66,1249";19;14;1;1;1;;;"53,319";"51,4011";"50,4522";"63,823";"62,7916";"65,3821";"66,9555";"57,2352";"51,8781";"49,5102";"48,5749";"47,1849";"45,8104";"44,9027";"49,0417";"57,7321";"66,9555";"70,1452";"179,1888";"95,8317";"71,7613";"65,905";"57,2352";"95,228";"113,3212";"75,5868";"61,2567";"55,2638";"52,837";"57,2352";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/10/2018;;1;1;"174,8293";"38,3198";"65,4328";25;22;1;1;1;;;"61,7667";"58,2307";"47,6465";"44,9027";"65,905";"65,905";"62,7916";"66,9555";"57,7321";"50,4522";"59,2329";"69,0757";"66,4294";"66,4294";"59,7364";"52,837";"47,6465";"44,4515";"42,6641";"41,3421";"40,0361";"38,3198";"57,2352";"85,1904";"174,8293";"91,043";"95,228";"112,6774";"81,1827";"63,3065";"57,2352";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/09/2018;;1;1;"137,1722";"30,5685";"46,714";18;13;1;1;1;;;"32,543";"31,7475";"39,6043";"37,4725";"35,7999";"34,1566";"32,9436";"32,9436";"32,543";"32,1443";"31,7475";"31,3526";"30,5685";"32,1443";"34,1566";"40,0361";"84,6133";"137,1722";"80,0513";"55,7542";"52,3567";"50,4522";"51,8781";"47,1849";"44,4515";"49,0417";"43,1083";"53,319";"58,731";"51,4011";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/08/2018;;1;1;"59,2329";"32,9436";"38,8956";6;31;1;1;1;;;"34,5646";"34,5646";"34,5646";"35,3863";"39,1744";"59,2329";"55,2638";"49,9803";"44,9027";"41,3421";"40,0361";"38,7462";"37,8953";"37,8953";"37,4725";"37,0516";"36,2153";"36,2153";"36,2153";"35,3863";"35,3863";"35,3863";"45,8104";"40,905";"38,7462";"36,2153";"35,3863";"34,5646";"34,5646";"33,7504";"32,9436";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/07/2018;;1;1;"39,6043";"34,5646";"36,928";1;31;1;1;1;;;"39,6043";"39,1744";"39,1744";"38,7462";"38,7462";"38,7462";"38,3198";"37,8953";"37,8953";"37,8953";"37,8953";"37,8953";"37,4725";"37,4725";"37,4725";"37,4725";"37,0516";"36,6325";"36,2153";"35,7999";"35,3863";"35,3863";"35,3863";"35,3863";"35,3863";"35,3863";"35,3863";"34,9745";"34,9745";"34,9745";"34,5646";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/06/2018;;1;1;"57,7321";"40,0361";"45,3444";14;30;1;1;1;;;"45,8104";"46,2668";"46,725";"47,6465";"47,6465";"47,1849";"46,725";"47,1849";"46,725";"46,725";"45,8104";"44,9027";"48,5749";"57,7321";"49,9803";"47,1849";"45,8104";"45,3557";"44,9027";"44,002";"44,002";"43,1083";"42,6641";"42,2217";"41,781";"41,3421";"40,905";"40,905";"40,4696";"40,0361";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
